         34042898 function calls (33425683 primitive calls) in 1591.988 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 {built-in method _thread.start_joinable_thread}
       99    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:173(__exit__)
      257    0.000    0.000    0.000    0.000 _parser.py:112(__init__)
        1    0.000    0.000    0.003    0.003 process.py:1(<module>)
      114    0.000    0.000    0.000    0.000 enum.py:47(_is_dunder)
      100    0.000    0.000    0.000    0.000 enum.py:78(_is_private)
      206    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        2    0.000    0.000    0.003    0.002 constructor.py:54(construct_document)
        1    0.000    0.000    0.001    0.001 signal.py:1(<module>)
        1    0.000    0.000    0.002    0.002 std.py:952(__init__)
        6    0.000    0.000    0.000    0.000 {built-in method time.localtime}
      163    0.000    0.000    0.000    0.000 nodes.py:36(__init__)
      146    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       88    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:599(__init__)
       87    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:982(find_spec)
       64    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1233(path_stats)
        1    0.000    0.000    0.003    0.003 random.py:1(<module>)
       20    0.000    0.000    0.011    0.001 <frozen importlib._bootstrap_external>:1318(create_module)
      174    0.000    0.000    0.000    0.000 <frozen abc>:117(__instancecheck__)
     12/6    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
        8    0.000    0.000    0.005    0.001 <frozen importlib._bootstrap_external>:1675(_fill_cache)
      118    0.000    0.000    0.002    0.000 constructor.py:405(construct_yaml_seq)
       52    0.000    0.000    0.000    0.000 enum.py:695(__call__)
       52    0.000    0.000    0.000    0.000 enum.py:1152(__new__)
       91    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:190(_path_abspath)
      147    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
       91    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:185(_path_isabs)
       76    0.000    0.000    0.000    0.000 signal.py:9(<lambda>)
       64    0.000    0.000    0.000    0.000 <frozen os>:711(__getitem__)
        3    0.000    0.000    0.003    0.001 __init__.py:1556(critical)
        7    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       28    0.000    0.000    0.000    0.000 inspect.py:2726(__init__)
       30    0.000    0.000    0.001    0.000 <frozen abc>:105(__new__)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
       32    0.000    0.000    0.000    0.000 _parser.py:85(opengroup)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1487(_path_hooks)
       99    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        3    0.000    0.000    0.002    0.001 __init__.py:1720(callHandlers)
        1    0.000    0.000    0.003    0.003 subprocess.py:1(<module>)
        1    0.000    0.000    0.015    0.015 reduction.py:1(<module>)
        1    0.000    0.000    0.145    0.145 fc_app.py:1(<module>)
        1    0.000    0.000    0.004    0.004 constructor.py:1(<module>)
      120    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        6    0.000    0.000    0.000    0.000 {built-in method time.strftime}
      154    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        1    0.000    0.000    0.001    0.001 std.py:245(tqdm)
        6    0.000    0.000    0.000    0.000 __init__.py:698(format)
        6    0.000    0.000    0.002    0.000 __init__.py:1010(handle)
       99    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
      130    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
    23/22    0.000    0.000    0.000    0.000 _compiler.py:439(_get_literal_prefix)
       65    0.000    0.000    0.000    0.000 <frozen _collections_abc>:897(__iter__)
      174    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
        1    0.000    0.000    0.000    0.000 utils.py:34(envwrap)
      100    0.000    0.000    0.000    0.000 enum.py:58(_is_sunder)
        3    0.000    0.000    0.003    0.001 __init__.py:1640(_log)
       48    0.000    0.000    0.000    0.000 _compiler.py:573(isstring)
        1    0.000    0.000    0.001    0.001 logger_config.py:5(setup_logger)
      113    0.000    0.000    0.000    0.000 _parser.py:82(groups)
      165    0.000    0.000    0.000    0.000 events.py:5(__init__)
        6    0.000    0.000    0.002    0.000 __init__.py:1138(emit)
      128    0.000    0.000    0.000    0.000 <frozen os>:797(decode)
        1    0.000    0.000    0.005    0.005 util.py:1(<module>)
        7    0.000    0.000    0.000    0.000 <frozen zipimport>:68(__init__)
        1    0.000    0.000    0.000    0.000 representer.py:1(<module>)
        8    0.000    0.000    0.000    0.000 resolver.py:25(add_implicit_resolver)
    15/10    0.000    0.000    0.029    0.003 <frozen importlib._bootstrap>:1390(_handle_fromlist)
       24    0.000    0.000    0.000    0.000 _parser.py:230(__init__)
        6    0.000    0.000    0.000    0.000 __init__.py:630(formatTime)
       24    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        1    0.000    0.000    0.016    0.016 loader.py:1(<module>)
       64    0.000    0.000    0.000    0.000 <frozen os>:793(encode)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1598(__init__)
        1    0.000    0.000    0.001    0.001 traceback.py:1(<module>)
      2/1    0.000    0.000    0.000    0.000 std.py:663(__new__)
        9    0.000    0.000    0.000    0.000 __init__.py:197(_is_internal_frame)
        2    0.000    0.000    0.000    0.000 {function Random.seed at 0x7f52a1e80f40}
       20    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1326(exec_module)
      206    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:71(_relax_case)
        1    0.000    0.000    0.013    0.013 tempfile.py:1(<module>)
       13    0.000    0.000    0.000    0.000 constructor.py:237(construct_yaml_int)
        1    0.000    0.000    0.002    0.002 selectors.py:1(<module>)
        1    0.000    0.000    0.002    0.002 base64.py:1(<module>)
        2    0.000    0.000    0.000    0.000 threading.py:869(__init__)
        1    0.000    0.000    0.005    0.005 std.py:1(<module>)
       15    0.000    0.000    0.000    0.000 _parser.py:273(getuntil)
      128    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        1    0.000    0.000    0.020    0.020 context.py:1(<module>)
        1    0.000    0.000    0.000    0.000 std.py:686(_decr_instances)
        1    0.000    0.000    0.004    0.004 resolver.py:1(<module>)
       13    0.000    0.000    0.000    0.000 scanner.py:657(fetch_flow_scalar)
        1    0.000    0.000    0.001    0.001 utils.py:1(<module>)
        3    0.000    0.000    0.000    0.000 __init__.py:1625(makeRecord)
       99    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:158(__init__)
        6    0.000    0.000    0.000    0.000 __init__.py:463(_format)
        4    0.000    0.000    0.000    0.000 functools.py:36(update_wrapper)
        2    0.000    0.000    0.000    0.000 typing.py:1423(__init__)
       87    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(__init__)
        1    0.000    0.000    0.000    0.000 pickle.py:1180(_Unpickler)
        1    0.000    0.000    0.000    0.000 <frozen os>:44(_get_exports_list)
        1    0.000    0.000    0.022    0.022 synchronize.py:1(<module>)
        1    0.000    0.000    0.015    0.015 cli.py:1(<module>)
       32    0.000    0.000    0.000    0.000 _parser.py:97(closegroup)
        3    0.000    0.000    0.000    0.000 __init__.py:600(__init__)
        9    0.000    0.000    0.000    0.000 reader.py:146(update)
      8/4    0.000    0.000    0.035    0.009 {built-in method builtins.__import__}
        2    0.000    0.000    0.001    0.000 std.py:1265(close)
       65    0.000    0.000    0.000    0.000 <frozen os>:734(__iter__)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1716(path_hook_for_FileFinder)
        1    0.000    0.000    0.000    0.000 _colorize.py:1(<module>)
        2    0.000    0.000    0.000    0.000 typing.py:753(Union)
       24    0.000    0.000    0.000    0.000 _parser.py:954(fix_flags)
       12    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:463(_lock_unlock_module)
       22    0.000    0.000    0.013    0.001 __init__.py:287(compile)
        6    0.000    0.000    0.000    0.000 <frozen posixpath>:72(join)
        3    0.000    0.000    0.000    0.000 __init__.py:898(_addHandlerRef)
        6    0.000    0.000    0.000    0.000 reader.py:177(update_raw)
        3    0.000    0.000    0.002    0.001 __init__.py:1666(handle)
        3    0.000    0.000    0.000    0.000 __init__.py:930(__init__)
        1    0.000    0.000    0.001    0.001 lzma.py:1(<module>)
        1    0.000    0.000    0.000    0.000 inspect.py:2477(_signature_from_callable)
       15    0.000    0.000    0.000    0.000 _parser.py:311(_class_escape)
      100    0.000    0.000    0.000    0.000 enum.py:917(<lambda>)
        1    0.000    0.000    0.000    0.000 glob.py:267(translate)
        1    0.000    0.000    0.000    0.000 subprocess.py:756(Popen)
        1    0.000    0.000    0.000    0.000 inspect.py:3014(__init__)
        3    0.000    0.000    0.000    0.000 <frozen posixpath>:166(basename)
        1    0.000    0.000    0.001    0.001 cyaml.py:1(<module>)
        2    0.000    0.000    0.000    0.000 <frozen posixpath>:176(dirname)
        6    0.000    0.000    0.000    0.000 __init__.py:987(format)
       17    0.000    0.000    0.000    0.000 _compiler.py:470(_get_charset_prefix)
        1    0.000    0.000    0.000    0.000 process.py:71(BaseProcess)
        3    0.000    0.000    0.000    0.000 <frozen posixpath>:117(splitext)
        1    0.000    0.000    0.000    0.000 pickle.py:404(_Pickler)
        1    0.000    0.000    0.052    0.052 std.py:116(create_mp_lock)
        1    0.000    0.000    0.006    0.006 dumper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 scanner.py:46(Scanner)
        6    0.000    0.000    0.002    0.000 __init__.py:1130(flush)
        3    0.000    0.000    0.000    0.000 __init__.py:167(<lambda>)
       46    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 __init__.py:1361(getLogger)
        1    0.000    0.000    0.001    0.001 utils.py:333(_screen_shape_linux)
        1    0.000    0.000    0.000    0.000 _local.py:581(glob)
        1    0.000    0.000    0.000    0.000 _weakrefset.py:110(remove)
        2    0.000    0.000    0.000    0.000 loader.py:33(__init__)
        4    0.000    0.000    0.000    0.000 typing.py:173(_type_check)
       38    0.000    0.000    0.000    0.000 __init__.py:23(<genexpr>)
        1    0.000    0.000    0.000    0.000 context.py:30(BaseContext)
       25    0.000    0.000    0.000    0.000 constructor.py:159(add_constructor)
        6    0.000    0.000    0.000    0.000 __init__.py:470(format)
       59    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
       87    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:653(has_location)
        4    0.000    0.000    0.000    0.000 _compiler.py:394(_bytes_to_codes)
        1    0.000    0.000    0.000    0.000 emitter.py:31(Emitter)
        1    0.000    0.000    0.000    0.000 synchronize.py:46(SemLock)
        7    0.000    0.000    0.000    0.000 <frozen codecs>:322(decode)
        1    0.000    0.000    0.000    0.000 parser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:685(SpooledTemporaryFile)
       12    0.000    0.000    0.000    0.000 typing.py:1368(__setattr__)
        1    0.000    0.000    0.052    0.052 std.py:90(__init__)
       64    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1184(__init__)
        4    0.000    0.000    0.000    0.000 enum.py:1055(_add_member_)
       24    0.000    0.000    0.000    0.000 _parser.py:76(__init__)
        1    0.000    0.000    0.000    0.000 numbers.py:1(<module>)
        2    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
        3    0.000    0.000    0.000    0.000 {built-in method posix._path_normpath}
       65    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        1    0.000    0.000    0.000    0.000 enum.py:1455(_missing_)
        2    0.000    0.000    0.000    0.000 threading.py:398(notify)
        1    0.000    0.000    0.000    0.000 random.py:458(choices)
        2    0.000    0.000    0.000    0.000 weakref.py:104(__init__)
        1    0.000    0.000    0.055    0.055 fc_db.py:80(close_db)
        1    0.000    0.000    0.003    0.003 bz2.py:1(<module>)
       11    0.000    0.000    0.000    0.000 <frozen posixpath>:42(_get_sep)
        3    0.000    0.000    0.000    0.000 contextlib.py:276(contextmanager)
        1    0.000    0.000    0.001    0.001 __init__.py:1193(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:957(createLock)
        2    0.000    0.000    0.000    0.000 random.py:128(seed)
        1    0.000    0.000    0.000    0.000 __editable___mast_contributor_tools_0_1_dev68_ge468897_finder.py:33(_find_spec)
       37    0.000    0.000    0.000    0.000 _compiler.py:31(_combine_flags)
        2    0.000    0.000    0.000    0.000 parser.py:139(parse_implicit_document_start)
       65    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1209(get_filename)
        2    0.000    0.000    0.000    0.000 reader.py:59(__init__)
       96    0.000    0.000    0.000    0.000 enum.py:1213(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:1477(__init__)
        1    0.000    0.000    0.000    0.000 emitter.py:1(<module>)
       16    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        2    0.000    0.000    0.000    0.000 __init__.py:1409(_fixupParents)
        2    0.000    0.000    0.000    0.000 __editable___mast_contributor_tools_0_1_dev68_ge468897_finder.py:15(find_spec)
       47    0.000    0.000    0.000    0.000 <frozen abc>:7(abstractmethod)
        1    0.000    0.000    0.001    0.001 constructor.py:171(SafeConstructor)
        1    0.000    0.000    0.000    0.000 socket.py:215(socket)
        9    0.000    0.000    0.000    0.000 __init__.py:839(filter)
        2    0.000    0.000    0.000    0.000 reader.py:122(determine_encoding)
        1    0.000    0.000    0.000    0.000 _local.py:611(rglob)
        1    0.000    0.000    0.000    0.000 numbers.py:57(Complex)
        3    0.000    0.000    0.000    0.000 threading.py:281(__init__)
       56    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1604(<genexpr>)
        1    0.000    0.000    0.001    0.001 string.py:1(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:2128(getLogger)
        1    0.000    0.000    0.000    0.000 tempfile.py:860(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 utils.py:213(__init__)
        7    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.000    0.000 scanner.py:1(<module>)
       29    0.000    0.000    0.000    0.000 inspect.py:3061(<genexpr>)
        1    0.000    0.000    0.000    0.000 subprocess.py:701(_use_posix_spawn)
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
       19    0.000    0.000    0.000    0.000 representer.py:65(add_representer)
        1    0.000    0.000    0.000    0.000 random.py:103(Random)
        1    0.000    0.000    0.000    0.000 std.py:679(_get_free_pos)
        2    0.000    0.000    0.000    0.000 threading.py:620(set)
       77    0.000    0.000    0.000    0.000 signal.py:16(<lambda>)
       64    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1017(create_module)
        1    0.000    0.000    0.000    0.000 {method 'close' of 'select.epoll' objects}
       85    0.000    0.000    0.000    0.000 _compat_pickle.py:166(<genexpr>)
        1    0.000    0.000    0.001    0.001 string.py:69(__init_subclass__)
       44    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        2    0.000    0.000    0.080    0.040 composer.py:29(get_single_node)
        1    0.000    0.000    0.000    0.000 __init__.py:1446(_clear_cache)
        7    0.000    0.000    0.000    0.000 enum.py:498(__new__)
        2    0.000    0.000    0.000    0.000 parser.py:190(parse_document_end)
        2    0.000    0.000    0.000    0.000 parser.py:127(parse_stream_start)
        3    0.000    0.000    0.000    0.000 <frozen genericpath>:157(_splitext)
        2    0.000    0.000    0.000    0.000 scanner.py:359(fetch_stream_start)
        1    0.000    0.000    0.024    0.024 context.py:70(RLock)
        5    0.000    0.000    0.000    0.000 _compiler.py:410(_generate_overlap_table)
        1    0.000    0.000    0.000    0.000 threading.py:1350(__init__)
        6    0.000    0.000    0.000    0.000 __init__.py:455(usesTime)
      2/1    0.000    0.000    0.000    0.000 glob.py:370(selector)
        1    0.000    0.000    0.000    0.000 threading.py:858(Thread)
        1    0.000    0.000    0.000    0.000 utils.py:76(wrap)
       40    0.000    0.000    0.000    0.000 _compiler.py:431(_get_iscased)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        6    0.000    0.000    0.000    0.000 threading.py:122(RLock)
        1    0.000    0.000    0.000    0.000 __init__.py:1846(LoggerAdapter)
        4    0.000    0.000    0.000    0.000 threading.py:1427(current_thread)
       13    0.000    0.000    0.000    0.000 scanner.py:651(fetch_single)
        1    0.000    0.000    0.000    0.000 serializer.py:1(<module>)
        2    0.000    0.000    0.000    0.000 selectors.py:568(_can_use)
        1    0.000    0.000    0.000    0.000 bz2.py:26(BZ2File)
        1    0.000    0.000    0.000    0.000 _abc.py:662(_glob_selector)
       78    0.000    0.000    0.000    0.000 signal.py:21(<lambda>)
        5    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
        1    0.000    0.000    0.003    0.003 reader.py:1(<module>)
       15    0.000    0.000    0.000    0.000 _parser.py:303(checkgroupname)
       49    0.000    0.000    0.000    0.000 __init__.py:108(<lambda>)
        3    0.000    0.000    0.000    0.000 <frozen posixpath>:376(abspath)
       14    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        4    0.000    0.000    0.000    0.000 enum.py:1216(_add_alias_)
        6    0.000    0.000    0.000    0.000 __init__.py:676(usesTime)
        6    0.000    0.000    0.000    0.000 signal.py:51(decorator)
       10    0.000    0.000    0.000    0.000 __init__.py:205(_checkLevel)
        2    0.000    0.000    0.000    0.000 __init__.py:1119(__init__)
       10    0.000    0.000    0.000    0.000 enum.py:199(__get__)
        3    0.000    0.000    0.000    0.000 _parser.py:894(_parse_flags)
        2    0.000    0.000    0.000    0.000 scanner.py:408(fetch_document_indicator)
        1    0.000    0.000    0.000    0.000 numbers.py:319(Integral)
        1    0.000    0.000    0.000    0.000 composer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dbapi2.py:57(register_adapters_and_converters)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        1    0.000    0.000    0.000    0.000 representer.py:134(SafeRepresenter)
        1    0.000    0.000    0.001    0.001 datetime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gui.py:1(<module>)
        2    0.000    0.000    0.000    0.000 typing.py:379(_remove_dups_flatten)
       11    0.000    0.000    0.000    0.000 <frozen posixpath>:53(normcase)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:662(spec_from_loader)
        6    0.000    0.000    0.000    0.000 {built-in method builtins.any}
        2    0.000    0.000    0.000    0.000 scanner.py:371(fetch_stream_end)
        2    0.000    0.000    0.080    0.040 composer.py:50(compose_document)
       12    0.000    0.000    0.000    0.000 typing.py:1294(_is_dunder)
        4    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:1110(StreamHandler)
        3    0.000    0.000    0.000    0.000 __init__.py:458(validate)
        1    0.000    0.000    0.000    0.000 glob.py:322(_compile_pattern)
        1    0.000    0.000    0.000    0.000 weakref.py:164(__setitem__)
        1    0.000    0.000    0.000    0.000 inspect.py:3066(from_callable)
        1    0.000    0.000    0.001    0.001 bisect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 representer.py:13(BaseRepresenter)
       42    0.000    0.000    0.000    0.000 _compat_pickle.py:164(<genexpr>)
        1    0.000    0.000    0.000    0.000 functools.py:404(__get__)
        3    0.000    0.000    0.000    0.000 __init__.py:129(getLevelName)
        3    0.000    0.000    0.002    0.001 __init__.py:1250(emit)
        1    0.000    0.000    0.000    0.000 numbers.py:172(Real)
        1    0.000    0.000    0.001    0.001 _monitor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hlsp_filename.py:79(FieldRule)
        2    0.000    0.000    0.000    0.000 weakref.py:289(update)
        2    0.000    0.000    0.000    0.000 parser.py:159(parse_document_start)
        2    0.000    0.000    0.000    0.000 scanner.py:48(__init__)
        2    0.000    0.000    0.000    0.000 typing.py:426(inner)
        2    0.000    0.000    0.083    0.042 constructor.py:47(get_single_data)
        1    0.000    0.000    0.000    0.000 events.py:1(<module>)
        2    0.000    0.000    0.084    0.042 __init__.py:117(safe_load)
        1    0.000    0.000    0.000    0.000 traceback.py:424(StackSummary)
       21    0.000    0.000    0.000    0.000 enum.py:91(_is_single_bit)
        1    0.000    0.000    0.000    0.000 subprocess.py:476(CompletedProcess)
        1    0.000    0.000    0.000    0.000 fnmatch.py:85(_translate)
        6    0.000    0.000    0.000    0.000 typing.py:789(<genexpr>)
        1    0.000    0.000    0.000    0.000 synchronize.py:370(Barrier)
        1    0.000    0.000    0.000    0.000 threading.py:953(start)
        4    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
        1    0.000    0.000    0.000    0.000 std.py:131(Bar)
        1    0.000    0.000    0.000    0.000 socket.py:677(SocketIO)
        1    0.000    0.000    0.000    0.000 {built-in method _thread.daemon_threads_allowed}
        1    0.000    0.000    0.001    0.001 struct.py:1(<module>)
        3    0.000    0.000    0.000    0.000 threading.py:592(__init__)
        1    0.000    0.000    0.000    0.000 constructor.py:19(BaseConstructor)
       14    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
        1    0.000    0.000    0.000    0.000 std.py:438(status_printer)
        7    0.000    0.000    0.000    0.000 __init__.py:305(escape)
        1    0.000    0.000    0.000    0.000 functools.py:541(decorating_function)
        1    0.000    0.000    0.000    0.000 process.py:396(__init__)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:169(_path_isdir)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
        6    0.000    0.000    0.000    0.000 __init__.py:391(getMessage)
        2    0.000    0.000    0.000    0.000 std.py:1286(fp_write)
        1    0.000    0.000    0.000    0.000 enum.py:1592(__or__)
     12/6    0.000    0.000    0.000    0.000 <frozen abc>:121(__subclasscheck__)
        1    0.000    0.000    0.000    0.000 threading.py:1160(daemon)
        3    0.000    0.000    0.000    0.000 __init__.py:265(_register_at_fork_reinit_lock)
       36    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
        1    0.000    0.000    0.000    0.000 logger_config.py:1(<module>)
        3    0.000    0.000    0.000    0.000 dbapi2.py:101(__getattr__)
        1    0.000    0.000    0.000    0.000 inspect.py:764(unwrap)
        1    0.000    0.000    0.003    0.003 reader.py:45(Reader)
        1    0.000    0.000    0.000    0.000 reduction.py:33(ForkingPickler)
        4    0.000    0.000    0.000    0.000 {built-in method time.time_ns}
        1    0.000    0.000    0.000    0.000 parser.py:72(Parser)
        2    0.000    0.000    0.000    0.000 types.py:334(__getattr__)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
        6    0.000    0.000    0.000    0.000 __init__.py:682(formatMessage)
        1    0.000    0.000    0.000    0.000 tempfile.py:153(__next__)
        2    0.000    0.000    0.000    0.000 random.py:119(__init__)
        4    0.000    0.000    0.000    0.000 reader.py:138(check_printable)
        3    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        2    0.000    0.000    0.000    0.000 threading.py:428(notify_all)
       23    0.000    0.000    0.000    0.000 enum.py:795(<genexpr>)
        7    0.000    0.000    0.000    0.000 enum.py:803(__members__)
        7    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:362(YAMLObject)
        2    0.000    0.000    0.000    0.000 typing.py:1307(__init__)
        1    0.000    0.000    0.000    0.000 selectors.py:210(_BaseSelectorImpl)
        1    0.000    0.000    0.000    0.000 __init__.py:1462(Logger)
        2    0.000    0.000    0.000    0.000 std.py:1153(_comparable)
       16    0.000    0.000    0.000    0.000 __init__.py:432(<genexpr>)
        1    0.000    0.000    0.000    0.000 util.py:163(register_after_fork)
       40    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1009(is_package)
        1    0.000    0.000    0.000    0.000 constructor.py:482(FullConstructor)
        1    0.000    0.000    0.000    0.000 std.py:76(TqdmDefaultWriteLock)
        2    0.000    0.000    0.000    0.000 <frozen codecs>:312(__init__)
        6    0.000    0.000    0.000    0.000 __init__.py:819(__init__)
        3    0.000    0.000    0.000    0.000 threading.py:1094(name)
        1    0.000    0.000    0.000    0.000 {built-in method fromtimestamp}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1795(_get_supported_file_loaders)
        1    0.000    0.000    0.000    0.000 resolver.py:12(BaseResolver)
        1    0.000    0.000    0.000    0.000 __init__.py:921(Handler)
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1307(__init__)
        2    0.000    0.000    0.000    0.000 constructor.py:24(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:141(_RLock)
       14    0.000    0.000    0.000    0.000 _parser.py:165(__delitem__)
        2    0.000    0.000    0.000    0.000 scanner.py:405(fetch_document_end)
        1    0.000    0.000    0.000    0.000 functools.py:368(__init__)
        1    0.000    0.000    0.001    0.001 __init__.py:444(PercentStyle)
        1    0.000    0.000    0.000    0.000 constructor.py:713(UnsafeConstructor)
        1    0.000    0.000    0.000    0.000 traceback.py:989(TracebackException)
        3    0.000    0.000    0.000    0.000 process.py:37(current_process)
        3    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
        1    0.000    0.000    0.000    0.000 string.py:188(Formatter)
        1    0.000    0.000    0.000    0.000 selectors.py:84(BaseSelector)
       14    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:1490(setLevel)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:501(_requires_builtin_wrapper)
        8    0.000    0.000    0.000    0.000 <frozen _collections_abc>:345(__subclasshook__)
        1    0.000    0.000    0.000    0.000 process.py:361(_ParentProcess)
        1    0.000    0.000    0.000    0.000 traceback.py:276(FrameSummary)
        3    0.000    0.000    0.000    0.000 functools.py:66(wraps)
        2    0.000    0.000    0.000    0.000 __init__.py:1682(addHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:241(split)
       10    0.000    0.000    0.000    0.000 enum.py:1333(value)
        1    0.000    0.000    0.000    0.000 synchronize.py:121(_make_name)
        1    0.000    0.000    0.000    0.000 utils.py:183(DisableOnWriteError)
        1    0.000    0.000    0.000    0.000 fc_db.py:42(Hlsp_SQLiteDb)
        1    0.000    0.000    0.000    0.000 subprocess.py:132(CalledProcessError)
        1    0.000    0.000    0.000    0.000 {built-in method posix.urandom}
        1    0.000    0.000    0.004    0.004 fc_db.py:1(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:108(_del_safe)
        3    0.000    0.000    0.000    0.000 enum.py:1435(_iter_member_by_value_)
        3    0.000    0.000    0.000    0.000 enum.py:1445(_iter_member_by_def_)
        1    0.000    0.000    0.000    0.000 _parser.py:264(getwhile)
        1    0.000    0.000    0.001    0.001 version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:511(StringTemplateStyle)
        5    0.000    0.000    0.000    0.000 constructor.py:165(add_multi_constructor)
        2    0.000    0.000    0.000    0.000 threading.py:1022(_set_native_id)
        2    0.000    0.000    0.000    0.000 utils.py:187(disable_on_exception)
        1    0.000    0.000    0.001    0.001 __init__.py:477(StrFormatStyle)
        7    0.000    0.000    0.000    0.000 enum.py:1733(_simple_enum)
        2    0.000    0.000    0.000    0.000 parser.py:81(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method posix.sysconf}
        2    0.000    0.000    0.000    0.000 typing.py:574(__getitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:554(Formatter)
        1    0.000    0.000    0.000    0.000 error.py:4(Mark)
        1    0.000    0.000    0.000    0.000 __init__.py:1337(Manager)
